categoria;subcategoria;prestacion;tipo_prestacion;fecha_ingreso;hora_ingreso;domicilio_comuna;domicilio_barrio;domiclio_calle;domicilio_altura;lat;lon;canal;genero;estado_del_contacto;fecha_cierre_contacto;hora_cierre_contacto
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;Denuncia;07/09/2021;13:34:54;13;BELGRANO;;2363;-34.5606525095984;-58.4606494572675;App BA 147;Masculino;Cerrado;14/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;Denuncia;08/09/2021;15:37:56;14;PALERMO;;4747;-34.5826355273976;-58.4268022863131;GCS Web;Otros;Cerrado;21/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;08/09/2021;12:13:28;8;VILLA LUGANO;;5758;-34.6777576549769;-58.4756592596045;App BA 147;Masculino;Cerrado;14/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;08/09/2021;11:02:54;13;BELGRANO;;2202;-34.5598953803761;-58.4556886536442;GCS Web;Masculino;Cerrado;15/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;Denuncia;08/09/2021;13:31:29;7;PARQUE CHACABUCO;;750;-34.631894714343;-58.4356239860498;App BA 147;Femenino;Cerrado;21/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;INTOXICACIÓN/ENFERMEDADES POR ALIMENTOS O BEBIDAS EN MAL ESTADO;Denuncia;08/09/2021;13:35:50;6;CABALLITO;;95;-34.6221880482841;-58.4290460358022;Operador GCBA;Masculino;Cerrado;16/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;08/09/2021;14:12:01;3;BALVANERA;;2800;-34.6112848357601;-58.4056177887916;Operador GCBA;Femenino;Cerrado;09/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;Denuncia;09/09/2021;12:20:19;5;ALMAGRO;;552;-34.6181594746894;-58.4195764739735;App BA 147;Masculino;Cerrado;14/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;Denuncia;10/09/2021;15:53:58;1;MONSERRAT;;484;-34.6137330796833;-58.3730553170972;GCS Web;Femenino;Cerrado;21/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;Denuncia;11/09/2021;14:44:37;9;LINIERS;;1389;-34.6543369007451;-58.5227238736973;App BA 147;Masculino;Cerrado;20/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;11/09/2021;14:47:21;9;LINIERS;;1389;-34.6543369007451;-58.5227238736973;App BA 147;Masculino;Cerrado;20/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;13/09/2021;14:15:36;9;LINIERS;;802;-34.6476955797941;-58.5258174217223;App BA 147;Masculino;Cerrado;29/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;INTOXICACIÓN/ENFERMEDADES POR ALIMENTOS O BEBIDAS EN MAL ESTADO;Denuncia;13/09/2021;09:57:32;4;PARQUE PATRICIOS;;24;-34.6374218281656;-58.4051045591801;App BA 147;Masculino;Cerrado;21/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;13/09/2021;09:52:30;14;PALERMO;;2774;-34.5801176118668;-58.4057877180085;GCS Web;Masculino;Cerrado;14/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;13/09/2021;21:08:12;10;VELEZ SARSFIELD;;830;-34.6284985580589;-58.4962661524122;GCS Web;Femenino;Cerrado;21/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;Denuncia;13/09/2021;18:24:06;15;CHACARITA;;703;-34.5927825879362;-58.4486704603194;App BA 147;Masculino;Cerrado;23/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;14/09/2021;15:06:20;15;VILLA CRESPO;;1542;-34.6031114222683;-58.4448194485324;Operador GCBA;Femenino;Cerrado;21/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;14/09/2021;14:48:49;10;VILLA LURO;;12;-34.637290137104;-58.4964609040885;App BA 147;Masculino;Cerrado;17/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;14/09/2021;15:39:25;7;PARQUE CHACABUCO;;1728;-34.6365971833311;-58.4284490353503;App BA 147;Femenino;Cerrado;21/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;15/09/2021;13:46:47;7;FLORES;;187;-34.6294692539631;-58.4566766732011;App BA 147;Masculino;Cerrado;16/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;Denuncia;15/09/2021;12:13:57;5;ALMAGRO;;336;-34.6187577398094;-58.4283523453656;Operador GCBA;Femenino;Cerrado;22/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;15/09/2021;22:20:40;11;VILLA GRAL. MITRE;;2302;-34.6061073264974;-58.4752054774834;GCS Web;Femenino;Cerrado;29/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO SIN VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;16/09/2021;12:51:03;9;LINIERS;;10850;-34.6426149851865;-58.5288410571713;GCS Web;Masculino;Cerrado;30/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;Denuncia;16/09/2021;11:02:36;3;BALVANERA;;2006;-34.6045805654659;-58.3954312856645;GCS Web;Masculino;Cerrado;23/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;Denuncia;16/09/2021;14:56:35;3;BALVANERA;;231;-34.6119708438506;-58.3933499839999;GCS Web;Masculino;Cerrado;28/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;16/09/2021;19:36:39;2;RECOLETA;;1371;-34.5945699598677;-58.4038118492976;GCS Web;Femenino;Cerrado;24/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;Denuncia;16/09/2021;22:24:49;5;ALMAGRO;;3602;-34.6110235925345;-58.4174030898344;App BA 147;Masculino;Cerrado;24/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;16/09/2021;20:03:58;13;BELGRANO;;2447;-34.5586494364594;-58.4594408279644;GCS Web;Masculino;Cerrado;23/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;Denuncia;16/09/2021;17:33:20;7;FLORES;;2004;-34.6345941609645;-58.4530662871955;GCS Web;Masculino;Cerrado;23/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;Denuncia;17/09/2021;16:03:31;7;FLORES;;2004;-34.6345941609645;-58.4530662871955;Operador GCBA;Masculino;Cerrado;23/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;17/09/2021;19:19:40;11;VILLA GRAL. MITRE;;1642;-34.6027627875368;-58.466457412083;App BA 147;Femenino;Cerrado;24/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;17/09/2021;18:21:01;1;MONSERRAT;;1745;-34.611394084823;-58.3909476689988;GCS Web;Femenino;Cerrado;30/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;17/09/2021;13:14:49;7;FLORES;;2011;-34.6308040855417;-58.456242640501;App BA 147;Masculino;Cerrado;20/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;17/09/2021;19:56:46;1;RETIRO;;1066;-34.5960772136774;-58.38430518948;App BA 147;Femenino;Cerrado;04/10/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;17/09/2021;21:57:42;1;RETIRO;;;-34.596511913619;-58.379908507998;GCS Web;Masculino;Cerrado;29/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;17/09/2021;22:23:56;1;RETIRO;;;-34.596511913619;-58.379908507998;GCS Web;Masculino;Cerrado;29/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;18/09/2021;12:05:26;7;PARQUE CHACABUCO;;728;-34.6286379354362;-58.4375587402874;App BA 147;Femenino;Cerrado;27/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;Denuncia;18/09/2021;14:21:28;2;RECOLETA;;815;-34.5994762524329;-58.3943921179148;GCS Web;Masculino;Cerrado;27/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;18/09/2021;14:03:08;2;RECOLETA;;2676;-34.5919564958991;-58.4030624381036;GCS Web;Masculino;Cerrado;01/10/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;18/09/2021;13:19:51;2;RECOLETA;;845;-34.598519568948;-58.4023050496933;GCS Web;Femenino;Cerrado;24/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;Denuncia;18/09/2021;14:25:38;2;RECOLETA;;3191;-34.5888272106713;-58.4086756353695;GCS Web;Masculino;Cerrado;30/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;Denuncia;19/09/2021;19:50:24;3;BALVANERA;;485;-34.603396176129;-58.3939245878985;GCS Web;Femenino;Cerrado;27/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;20/09/2021;23:31:53;9;LINIERS;;7463;-34.6533172677132;-58.5245971679552;GCS Web;Masculino;Cerrado;01/10/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;Denuncia;20/09/2021;09:06:24;1;CONSTITUCION;;821;-34.61779657322;-58.3773872849543;App BA 147;Femenino;Cerrado;01/10/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;20/09/2021;10:31:55;9;LINIERS;;1389;-34.6543369007451;-58.5227238736973;App BA 147;Masculino;Cerrado;04/10/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;Denuncia;20/09/2021;10:18:44;11;VILLA DEL PARQUE;;3709;-34.6133011421373;-58.4936159393367;App BA 147;Masculino;Cerrado;01/10/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;20/09/2021;16:20:31;10;MONTE CASTRO;;4501;-34.6198443686554;-58.500512315045;App BA 147;Masculino;Cerrado;28/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;20/09/2021;23:24:08;2;RECOLETA;;2341;-34.5884772556158;-58.3979798508833;GCS Web;Masculino;Cerrado;21/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;20/09/2021;17:11:30;7;FLORES;;1240;-34.640888462546;-58.4507334489635;App BA 147;Femenino;Cerrado;27/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;20/09/2021;13:14:50;7;FLORES;;487;-34.6364820707991;-58.4671811818767;GCS Web;Masculino;Abierto;;
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;20/09/2021;16:21:16;11;VILLA DEVOTO;;7305;-34.5899093707854;-58.516728421619;App BA 147;Femenino;Abierto;;
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;21/09/2021;13:16:04;8;VILLA LUGANO;;4880;-34.6670909097337;-58.4729098082585;App BA 147;Femenino;Cerrado;27/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;21/09/2021;14:41:06;6;CABALLITO;;1684;-34.6068532521937;-58.4614330103689;App BA 147;Femenino;Cerrado;28/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;21/09/2021;15:22:00;13;BELGRANO;;2496;-34.561208608059;-58.464514969704;Operador GCBA;Masculino;Cerrado;27/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;21/09/2021;11:41:37;11;VILLA DEVOTO;;5084;-34.5872058055078;-58.511700666497;App BA 147;Masculino;Cerrado;22/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;Denuncia;22/09/2021;12:27:44;4;BOCA;;1033;-34.6328347835022;-58.3569175577117;App BA 147;Femenino;Cerrado;28/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;Denuncia;22/09/2021;10:26:12;9;LINIERS;;7451;-34.6545135640061;-58.5226671566966;App BA 147;Masculino;Cerrado;04/10/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;Denuncia;22/09/2021;14:05:26;4;BOCA;;947;-34.633251030351;-58.3602117088751;App BA 147;Femenino;Cerrado;29/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;22/09/2021;15:13:37;13;BELGRANO;;1569;-34.5623775848746;-58.4440670188235;App BA 147;Femenino;Cerrado;04/10/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;Denuncia;22/09/2021;17:42:24;7;PARQUE CHACABUCO;;665;-34.6404947774545;-58.4256500709769;App BA 147;Femenino;Cerrado;30/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;Denuncia;22/09/2021;19:22:59;14;PALERMO;;1989;-34.5793796532864;-58.4407570539785;GCS Web;Femenino;Cerrado;29/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;22/09/2021;21:39:04;15;CHACARITA;;3881;-34.5866693602048;-58.4502036865335;GCS Web;Masculino;Cerrado;04/10/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO SIN VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;22/09/2021;16:00:17;11;VILLA DEL PARQUE;;3050;-34.5986254509833;-58.4854344003409;GCS Web;Femenino;Abierto;;
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;Denuncia;22/09/2021;15:15:52;11;VILLA GRAL. MITRE;;1834;-34.6110681778007;-58.4763560161538;GCS Web;Masculino;Abierto;;
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;22/09/2021;20:37:42;3;SAN CRISTOBAL;;2799;-34.623909384025;-58.4039170965261;GCS Web;Femenino;Abierto;;
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;Denuncia;23/09/2021;07:54:24;6;CABALLITO;;521;-34.6248121418006;-58.43452250454;GCS Web;Masculino;Cerrado;29/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;23/09/2021;18:48:18;6;CABALLITO;;1100;-34.6158982437614;-58.4488524326109;App BA 147;Masculino;Cerrado;30/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO SIN VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;23/09/2021;09:55:06;2;RECOLETA;;1622;-34.5985734015942;-58.3905317063669;GCS Web;Masculino;Cerrado;01/10/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;INTOXICACIÓN/ENFERMEDADES POR ALIMENTOS O BEBIDAS EN MAL ESTADO;Denuncia;23/09/2021;11:31:03;15;PATERNAL;;1972;-34.6017298754119;-58.4741615582702;GCS Web;Femenino;Abierto;;
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;23/09/2021;10:17:22;15;AGRONOMIA;;3199;-34.5966556955509;-58.4863339755002;GCS Web;Femenino;Abierto;;
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;23/09/2021;10:20:36;15;AGRONOMIA;;3199;-34.5966556955509;-58.4863339755002;GCS Web;Femenino;Abierto;;
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;23/09/2021;12:42:10;11;VILLA DEVOTO;;7305;-34.5899093707854;-58.516728421619;App BA 147;Femenino;Abierto;;
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;23/09/2021;16:25:40;7;FLORES;;7618;-34.631625091258;-58.4725427559059;App BA 147;Masculino;Abierto;;
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;INTOXICACIÓN/ENFERMEDADES POR ALIMENTOS O BEBIDAS EN MAL ESTADO;Denuncia;24/09/2021;09:10:23;2;RECOLETA;;1525;-34.592439151148;-58.3906503372908;App BA 147;Masculino;Cerrado;30/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;Denuncia;24/09/2021;14:41:50;10;MONTE CASTRO;;2469;-34.6135561831823;-58.504137507725;GCS Web;Femenino;Cerrado;01/10/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO SIN VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;24/09/2021;10:54:51;9;LINIERS;;1190;-34.6510386965063;-58.5149473755395;GCS Web;Femenino;Cerrado;27/09/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;24/09/2021;09:34:33;9;MATADEROS;;2319;-34.6616167387691;-58.5014162359756;Operador GCBA;Masculino;Abierto;;
